slide,marca,grado,grado_ord,alineada,x,y,inst,via,dist_px,clase_hovernext,n_pobl_epi,area_um2,pct_area_um2,eje_mayor_um,pct_eje_mayor_um,eje_menor_um,pct_eje_menor_um,diam_eq_um,pct_diam_eq_um,excentricidad,pct_excentricidad,razon_aspecto,pct_razon_aspecto,inst_px,clase_px,area_um2_px,pct_area_um2_px
129741,10,alto,3,True,9826.1,72153.2,157061,centroide,3.83,epithelial-cell,87553,76.11120000000001,84.96682009754092,10.61845874786377,62.92874030587187,9.189785957336426,93.01223259054515,9.844175338745117,84.96682009754092,0.5009887218475342,9.031307466505236,1.1554632186889648,9.03151378085415,157061,epithelial-cell,76.11120000000001,84.96682009754092
129741,11,alto,3,True,9092.2,71292.9,22069,centroide,6.98,epithelial-cell,87553,93.84165000000002,93.56504060397702,10.997207641601562,67.8971594348566,10.882515907287598,98.71049535709798,10.93082332611084,93.56504060397702,0.14404655992984772,0.04911423056275771,1.0105390548706055,0.0491153525454317,22069,epithelial-cell,93.84165000000002,93.56504060397702
129741,12,alto,3,True,9664.1,71319.5,22182,centroide,8.17,epithelial-cell,87553,126.05917500000001,98.77788311080145,14.561918258666992,93.5764622571471,11.055923461914062,98.95263440430368,12.668998718261719,98.77788311080145,0.6508161425590515,27.64788523260728,1.3171145915985107,27.648516830574877,22182,epithelial-cell,126.05917500000001,98.77788311080145
129741,13,alto,3,True,9398.1,71234.5,21839,centroide,6.62,epithelial-cell,87553,171.25020000000004,99.88920996425023,15.880151748657227,96.75967699564835,13.735923767089844,99.9714458670748,14.766263961791992,99.88920996425023,0.5018160939216614,9.087274845518612,1.1561037302017212,9.087482438405921,21839,epithelial-cell,171.25020000000004,99.88920996425023
103762,0,bajo,1,True,42842.1,8180.3,124580,centroide,2.37,epithelial-cell,28948,31.136400000000005,82.13693519414122,7.112131595611572,74.65800746165539,5.576699733734131,81.12132098936023,6.296355724334717,82.13693519414122,0.6206207871437073,44.41066740362029,1.275329828262329,44.41066740362029,124580,epithelial-cell,31.136400000000005,82.13693519414122
103762,1,bajo,1,True,42857.9,8205.3,124653,centroide,1.03,epithelial-cell,28948,25.514550000000003,58.812353185021415,6.081709384918213,40.92510708857262,5.351065158843994,73.30385518861407,5.6996612548828125,58.812353185021415,0.47522932291030884,16.274008567085808,1.1365418434143066,16.274008567085808,124653,epithelial-cell,25.514550000000003,58.812353185021415
103762,2,bajo,1,True,42844.5,8200.5,124635,centroide,1.42,epithelial-cell,28948,33.514875,88.9042420892635,6.614346504211426,59.565427663396434,6.448160648345947,97.89277324858367,6.532416343688965,88.9042420892635,0.22275274991989136,0.7530744783750173,1.0257725715637207,0.7530744783750173,124635,epithelial-cell,33.514875,88.9042420892635
103762,3,bajo,1,True,42304.5,6661.1,110193,centroide,1.73,epithelial-cell,28948,33.731100000000005,89.412049191654,7.005221843719482,71.7113444797568,6.125514507293701,94.42103081387314,6.553454875946045,89.412049191654,0.485167533159256,17.707613652065774,1.143613576889038,17.707613652065774,110193,epithelial-cell,33.731100000000005,89.412049191654
103762,4,bajo,1,True,42873.4,8198.2,124636,centroide,1.36,epithelial-cell,28948,29.190375000000003,75.05527152134863,6.804197788238525,65.86983556722399,5.455498218536377,76.86195937543181,6.0964202880859375,75.05527152134863,0.5976137518882751,38.82133480724057,1.2472184896469116,38.82133480724057,124636,epithelial-cell,29.190375000000003,75.05527152134863
103762,5,bajo,1,True,42886.2,8200.2,124637,centroide,0.62,epithelial-cell,28948,26.595675000000004,63.84897056791488,6.084478378295898,41.05292248169131,5.5680389404296875,80.80005527152134,5.8191633224487305,63.84897056791488,0.403177410364151,8.228547740776564,1.0927506685256958,8.228547740776564,124637,epithelial-cell,26.595675000000004,63.84897056791488
103762,6,bajo,1,True,42546.9,7891.1,123811,centroide,1.4,epithelial-cell,28948,24.649650000000005,54.49426557966008,5.756528377532959,30.613513886969738,5.445818901062012,76.53033024734006,5.6022233963012695,54.49426557966008,0.32409411668777466,3.1297498963658974,1.0570546388626099,3.1297498963658974,123811,epithelial-cell,24.649650000000005,54.49426557966008
103762,7,bajo,1,True,42277.4,6635.9,110128,centroide,1.38,epithelial-cell,28948,29.406600000000005,75.95688821334807,6.769896984100342,64.86803924278016,5.535471439361572,79.72571507530745,6.118957996368408,75.95688821334807,0.575701892375946,33.929805167887245,1.2230026721954346,33.929805167887245,110128,epithelial-cell,29.406600000000005,75.95688821334807
103762,8,bajo,1,True,42349.5,6691.7,110304,centroide,1.19,epithelial-cell,28948,25.514550000000003,58.812353185021415,6.1287150382995605,42.74561282299295,5.301476955413818,71.38662429183363,5.6996612548828125,58.812353185021415,0.5017328262329102,20.09810695039381,1.1560391187667847,20.09810695039381,110304,epithelial-cell,25.514550000000003,58.812353185021415
106552,0,alto,3,True,25046.0,31782.4,39600,vecina,8.82,connective-tissue-cell,8731,32.866200000000006,70.5761081204902,10.08920955657959,95.53315771389302,4.178746223449707,29.801855457564997,6.46889066696167,70.5761081204902,0.9101951122283936,97.34280151185432,2.4144105911254883,97.34280151185432,39600,connective-tissue-cell,32.866200000000006,70.5761081204902
106552,1,alto,3,True,30116.1,22930.0,100833,vecina,9.51,epithelial-cell,8731,48.00195000000001,94.8917649753751,8.53597640991211,82.93437177871951,7.183804512023926,97.15954644370633,7.817799091339111,94.8917649753751,0.5401145219802856,17.157255755354484,1.1882249116897583,17.157255755354484,100833,epithelial-cell,48.00195000000001,94.8917649753751
106552,2,alto,3,True,25149.2,31440.3,38878,vecina,19.89,lymphocyte,8731,7.135425000000001,0.893368457221395,4.113975524902344,3.2642309013858664,2.232225179672241,0.4581376703699462,3.014150857925415,0.893368457221395,0.8399940133094788,85.87790631084641,1.8429930210113525,85.87790631084641,38878,lymphocyte,7.135425000000001,0.893368457221395
106552,3,alto,3,True,29750.5,22532.0,76527,vecina,18.84,connective-tissue-cell,8731,51.677775000000004,96.66704844805864,10.07422924041748,95.46443706333753,6.549060821533203,92.23456648722942,8.111608505249023,96.66704844805864,0.7598652839660645,65.5136868629023,1.5382708311080933,65.5136868629023,76527,connective-tissue-cell,51.677775000000004,96.66704844805864
106552,4,alto,3,True,30671.1,23926.9,103203,vecina,8.5,connective-tissue-cell,8731,32.649975000000005,70.06070324132402,6.825159072875977,46.53533386782728,6.124989032745361,85.80918566029092,6.44757604598999,70.06070324132402,0.4411907196044922,7.3645630511968845,1.1143137216567993,7.3645630511968845,103168,epithelial-cell,89.08470000000001,99.94273279120375
106552,5,alto,3,True,30089.9,23063.3,101184,vecina,7.68,connective-tissue-cell,8731,27.893025000000005,55.89279578513343,9.031200408935547,88.78708051769557,3.9880502223968506,24.819608292291832,5.959404468536377,55.89279578513343,0.8972190022468567,95.87676096667049,2.2645652294158936,95.87676096667049,101184,connective-tissue-cell,27.893025000000005,55.89279578513343
106552,6,alto,3,True,24790.9,31435.3,38865,vecina,12.93,lymphocyte,8731,16.000650000000004,17.12289543007674,5.5127949714660645,18.016263887298134,3.685277223587036,18.11934486313137,4.513608455657959,17.12289543007674,0.7437164187431335,60.886496392165846,1.4958969354629517,60.886496392165846,38865,lymphocyte,16.000650000000004,17.12289543007674
106552,7,alto,3,True,30068.9,23802.1,102959,centroide,0.91,epithelial-cell,8731,61.407900000000005,98.93482991638987,9.962312698364258,94.9375787424121,7.872217655181885,99.2211659603711,8.842339515686035,98.93482991638987,0.6128491759300232,29.03447485969534,1.2655025720596313,29.03447485969534,102959,epithelial-cell,61.407900000000005,98.93482991638987
109609,0,moderado,2,True,28630.2,10782.4,51891,centroide,0.92,connective-tissue-cell,2348,29.839050000000004,69.71890971039183,8.001604080200195,78.83304940374786,4.746415615081787,57.02725724020443,6.1637864112854,69.71890971039183,0.8050676584243774,78.32197614991482,1.685820460319519,78.32197614991482,51891,connective-tissue-cell,29.839050000000004,69.71890971039183
109609,1,moderado,2,True,28501.5,10881.7,52004,centroide,1.46,plasma-cell,2348,33.29865,76.78875638841568,8.002802848815918,78.83304940374786,5.31804895401001,70.35775127768314,6.51131010055542,76.78875638841568,0.7472676038742065,64.99148211243612,1.504838228225708,64.99148211243612,52004,plasma-cell,33.29865,76.78875638841568
109609,2,moderado,2,True,28386.3,11489.6,52581,centroide,1.69,plasma-cell,2348,38.27182500000001,85.94548551959114,8.115625381469727,81.00511073253833,6.043030738830566,84.75298126064736,6.980630874633789,85.94548551959114,0.6674922108650208,45.14480408858603,1.3429726362228394,45.14480408858603,52581,plasma-cell,38.27182500000001,85.94548551959114
109609,3,moderado,2,True,28637.7,10730.7,51847,centroide,1.5,plasma-cell,2348,29.190375000000003,68.22827938671209,6.865973949432373,57.75127768313458,5.431492805480957,72.82793867120954,6.0964202880859375,68.22827938671209,0.6117205619812012,32.87904599659284,1.2641043663024902,32.87904599659284,51847,plasma-cell,29.190375000000003,68.22827938671209
109609,4,moderado,2,True,28775.7,10934.1,52039,centroide,1.42,plasma-cell,2348,43.89367500000001,92.8449744463373,8.254776954650879,83.2197614991482,6.778480529785156,94.71890971039183,7.475771903991699,92.8449744463373,0.5707002878189087,25.340715502555366,1.2177917957305908,25.340715502555366,52039,plasma-cell,43.89367500000001,92.8449744463373
109609,5,moderado,2,True,28585.2,11496.5,52587,centroide,0.71,connective-tissue-cell,2348,52.54267500000001,98.42419080068143,9.104715347290039,92.63202725724021,7.359344959259033,98.33901192504258,8.179206848144531,98.42419080068143,0.5887702703475952,28.151618398637137,1.237163782119751,28.151618398637137,52587,connective-tissue-cell,52.54267500000001,98.42419080068143
109609,6,moderado,2,True,28493.8,11283.2,52386,centroide,1.18,plasma-cell,2348,41.51520000000001,90.63032367972743,7.976505756378174,78.66269165247019,6.640047073364258,93.4412265758092,7.2704057693481445,90.63032367972743,0.5540992617607117,22.31686541737649,1.2012724876403809,22.31686541737649,52386,plasma-cell,41.51520000000001,90.63032367972743
109609,7,moderado,2,True,28589.2,10756.4,51862,centroide,0.95,connective-tissue-cell,2348,33.08242500000001,76.40545144804089,7.287948131561279,65.20442930153322,5.8117780685424805,80.83475298126065,6.4901347160339355,76.40545144804089,0.6033843159675598,31.090289608177173,1.2539962530136108,31.090289608177173,51862,connective-tissue-cell,33.08242500000001,76.40545144804089
109609,8,moderado,2,True,28606.6,10767.9,51873,centroide,1.5,plasma-cell,2348,37.62315,84.8381601362862,8.077642440795898,80.15332197614991,5.930095195770264,83.00681431005111,6.921219825744629,84.8381601362862,0.67900151014328,48.040885860306645,1.362143874168396,48.040885860306645,51873,plasma-cell,37.62315,84.8381601362862
109609,9,moderado,2,True,28634.3,11284.2,52388,centroide,2.18,plasma-cell,2348,38.704275,86.49914821124361,7.428049087524414,68.22827938671209,6.653360366821289,93.6541737649063,7.01995849609375,86.49914821124361,0.44464346766471863,9.199318568994888,1.1164357662200928,9.199318568994888,52388,plasma-cell,38.704275,86.49914821124361
110616,0,bajo,1,True,13606.2,7725.6,3678,centroide,0.59,epithelial-cell,4828,41.082750000000004,78.43827671913836,7.397495746612549,47.47307373653687,7.071122646331787,92.68848384424192,7.2324395179748535,78.43827671913836,0.29375550150871277,0.9942004971002486,1.0461558103561401,0.9942004971002486,3678,epithelial-cell,41.082750000000004,78.43827671913836
110616,1,bajo,1,True,13612.5,7666.6,3651,centroide,0.96,epithelial-cell,4828,35.893350000000005,66.30074565037283,7.263751983642578,44.44904722452361,6.311075210571289,81.17232808616404,6.760239124298096,66.30074565037283,0.49508407711982727,11.806130903065451,1.1509531736373901,11.806130903065451,3651,epithelial-cell,35.893350000000005,66.30074565037283
110616,2,bajo,1,True,13533.8,7672.9,3652,centroide,0.5,epithelial-cell,4828,30.920175000000004,50.538525269262635,6.888225555419922,35.83264291632146,5.717997074127197,66.48715824357912,6.2744550704956055,50.538525269262635,0.5575969219207764,19.67688483844242,1.204656958580017,19.67688483844242,3652,epithelial-cell,30.920175000000004,50.538525269262635
110616,3,bajo,1,True,13470.5,7662.0,3647,centroide,0.55,epithelial-cell,4828,44.1099,83.45070422535211,8.53511905670166,71.52029826014913,6.585494041442871,86.86826843413422,7.494162082672119,83.45070422535211,0.636137068271637,33.76139188069594,1.2960485219955444,33.76139188069594,3647,epithelial-cell,44.1099,83.45070422535211
110616,4,bajo,1,True,13500.7,7689.1,3657,centroide,0.61,lymphocyte,4828,29.406600000000005,45.44324772162386,6.558996200561523,28.74896437448219,5.71669340133667,66.42502071251036,6.118957996368408,45.44324772162386,0.4902523458003998,11.267605633802816,1.1473408937454224,11.267605633802816,3657,lymphocyte,29.406600000000005,45.44324772162386
110616,5,bajo,1,True,13426.1,7641.6,3630,centroide,0.99,epithelial-cell,4828,40.217850000000006,76.67771333885666,7.503294944763184,49.2129246064623,6.823046684265137,90.2029826014913,7.1559038162231445,76.67771333885666,0.4160536825656891,5.219552609776305,1.0996986627578735,5.219552609776305,3630,epithelial-cell,40.217850000000006,76.67771333885666
110616,6,bajo,1,True,13596.4,7709.0,3670,centroide,0.65,epithelial-cell,4828,36.10957500000001,66.71499585749793,7.029788970947266,38.87738193869097,6.532059192657471,85.8119304059652,6.7805705070495605,66.71499585749793,0.36958470940589905,3.1690140845070425,1.0761979818344116,3.1690140845070425,3670,epithelial-cell,36.10957500000001,66.71499585749793
124729,0,alto,3,True,38101.1,9503.4,232725,centroide,0.74,epithelial-cell,63400,93.84165000000002,99.55678233438486,12.345090866088867,97.38643533123029,9.682205200195312,99.58201892744479,10.93082332611084,99.55678233438486,0.6203867197036743,30.52256344737299,1.2750287055969238,30.523044891006027,232725,epithelial-cell,93.84165000000002,99.55678233438486
124729,1,alto,3,True,38195.0,12228.6,260098,centroide,5.34,epithelial-cell,63400,80.00325000000001,98.50630914826499,15.398738861083984,99.72397476340694,6.692241668701172,79.82492113564669,10.092735290527344,98.50630914826499,0.9006251692771912,95.79488635467436,2.3009836673736572,95.79639736269283,260098,epithelial-cell,80.00325000000001,98.50630914826499
124729,2,alto,3,True,38100.1,9561.1,232885,centroide,1.82,epithelial-cell,63400,116.32905000000001,99.9384858044164,14.607022285461426,99.53627760252365,10.207404136657715,99.79495268138801,12.17024040222168,99.9384858044164,0.7153159379959106,52.491364217101214,1.4310221672058105,52.492192182718696,232885,epithelial-cell,116.32905000000001,99.9384858044164
124729,3,alto,3,True,38016.3,10384.2,235215,centroide,5.02,epithelial-cell,63400,67.24597500000002,95.45741324921136,13.088553428649902,98.54416403785488,6.587949275970459,77.93375394321767,9.253120422363281,95.45741324921136,0.8640903830528259,89.81687408318743,1.9867416620254517,89.81829079781697,235215,epithelial-cell,67.24597500000002,95.45741324921136
124729,4,alto,3,True,37710.8,10386.0,235230,centroide,3.14,epithelial-cell,63400,89.51715000000002,99.35646687697161,11.309991836547852,93.92902208201893,10.102795600891113,99.7602523659306,10.67599105834961,99.35646687697161,0.44953471422195435,8.148393507784034,1.1194913387298584,8.148522035395438,235230,epithelial-cell,89.51715000000002,99.35646687697161
124729,5,alto,3,True,39120.4,12247.6,260158,centroide,0.85,epithelial-cell,63400,66.5973,95.21766561514195,11.262442588806152,93.70662460567823,7.563639163970947,91.3627760252366,9.208383560180664,95.21766561514195,0.7409314513206482,59.19493998328049,1.4890244007110596,59.195873686867095,260158,epithelial-cell,66.5973,95.21766561514195
124729,6,alto,3,True,18274.9,9550.0,22413,centroide,1.89,epithelial-cell,63400,66.38107500000001,95.10883280757098,10.576987266540527,89.25867507886436,8.002555847167969,94.85015772870662,9.193422317504883,95.10883280757098,0.6538771390914917,37.601539456458305,1.3217010498046875,37.60213255938673,22413,epithelial-cell,66.38107500000001,95.10883280757098
124729,7,alto,3,True,37715.3,10059.0,234192,centroide,0.58,epithelial-cell,63400,91.03072500000002,99.42902208201893,11.983758926391602,96.47634069400631,9.68125057220459,99.58044164037855,10.765868186950684,99.42902208201893,0.5893685817718506,24.834776573762994,1.237831711769104,24.835168301839175,234192,epithelial-cell,91.03072500000002,99.42902208201893
124729,8,alto,3,True,39393.6,11480.0,257673,centroide,2.95,epithelial-cell,63400,81.51682500000001,98.6782334384858,11.012800216674805,92.36750788643533,9.621223449707031,99.52996845425868,10.187759399414062,98.6782334384858,0.4865726828575134,11.298285461915803,1.1446361541748047,11.298463673932932,257673,epithelial-cell,81.51682500000001,98.6782334384858
124729,9,alto,3,True,39003.8,12285.4,260291,centroide,2.04,epithelial-cell,63400,74.59762500000001,97.6167192429022,10.313031196594238,87.05678233438486,9.213643074035645,99.08201892744479,9.74580192565918,97.6167192429022,0.44926580786705017,8.127888452499251,1.1193218231201172,8.128016656676866,260291,epithelial-cell,74.59762500000001,97.6167192429022
124729,10,alto,3,True,37981.8,10429.4,235361,centroide,0.72,epithelial-cell,63400,68.32710000000002,95.83753943217665,11.592226028442383,95.19085173501577,7.557002067565918,91.28706624605678,9.327205657958984,95.83753943217665,0.7583026885986328,63.89690689127589,1.5339714288711548,63.897914760718,235361,epithelial-cell,68.32710000000002,95.83753943217665
124729,11,alto,3,True,18241.4,9526.0,22375,centroide,1.47,epithelial-cell,63400,62.489025000000005,93.17034700315457,9.432082176208496,77.0205047318612,8.452795028686523,97.10883280757098,8.91983699798584,93.17034700315457,0.4437010586261749,7.683086484013943,1.1158536672592163,7.683207672166314,22375,epithelial-cell,62.489025000000005,93.17034700315457
124729,12,alto,3,True,38860.2,12238.4,260129,centroide,0.65,epithelial-cell,63400,76.97610000000002,98.06940063091483,10.904821395874023,91.59305993690852,8.992086410522461,98.72555205047318,9.899950981140137,98.06940063091483,0.5657201409339905,21.107588447767316,1.2127131223678589,21.107921385532666,260129,epithelial-cell,76.97610000000002,98.06940063091483
124806,0,alto,3,True,22187.8,8378.6,96428,centroide,0.22,epithelial-cell,100223,275.90310000000005,99.99301557526715,21.267553329467773,99.97505562595413,16.561500549316406,99.99700667511449,18.742752075195312,99.99301557526715,0.6273698806762695,33.02535346178023,1.284156322479248,33.02535346178023,96428,epithelial-cell,275.90310000000005,99.99301557526715
124806,1,alto,3,True,26869.6,11497.8,151215,centroide,2.59,epithelial-cell,100223,310.93155,99.99900222503817,21.68703842163086,99.9800445007633,18.34091567993164,100.0,19.89699363708496,99.99900222503817,0.53364497423172,16.504195643714517,1.1824404001235962,16.504195643714517,151215,epithelial-cell,310.93155,99.99900222503817
